pt1,pt2,eta1,eta2,phi1,phi2
141.11674,69.019646,0.25107986,0.94954914,0.9116961,1.5057456
73.63132,57.243595,0.08231442,-0.909106,-1.2482902,1.2148012
60.83547,49.306465,0.9188347,0.18824469,0.62793255,-2.5184867
78.02875,62.964382,1.6109918,0.8187723,-0.7388844,2.3215413
151.98303,118.42284,0.5110229,-0.18214771,-2.8357275,-2.2941546
66.67845,62.669792,0.18013813,0.78108513,1.2989515,-2.2469234
65.15044,62.76005,-0.4321651,-0.35586143,0.5538242,-2.7032597
54.150505,50.470158,-0.50708985,0.31058434,2.1856973,-0.42277545
166.80641,129.13153,0.51078546,0.7958298,-0.7205435,-1.356749
79.95683,55.57659,0.11070074,0.8920896,-1.7379012,0.15530369
68.75609,61.986546,-0.616852,-0.5221903,-1.342387,2.963056
89.57734,52.120895,-1.9425758,-2.014543,-0.7679293,-2.9575014
80.13328,98.64905,1.604413,1.8167359,-1.059949,-1.9720705
62.119637,53.71668,-0.8525627,-1.9413613,-2.8228474,0.5585956
131.93344,109.013245,0.75746495,0.18174551,-2.507924,-1.6348308
61.010857,48.405647,1.6795223,1.1194186,-0.6965463,2.4440231
140.89001,74.312706,0.43552208,1.6196327,-1.3854218,-1.3342596
71.45798,54.17286,-0.7215608,-1.0203159,1.1603299,-1.5746921
78.92326,52.39238,-0.43153495,0.16759275,0.9908137,-2.0401309
163.37878,107.75081,0.24159536,0.022979235,-2.1657143,-1.2609582
174.40623,48.54861,1.0091661,-0.006212162,-2.6237211,2.9967856
69.5812,63.40685,1.1465547,0.8351102,-0.67142016,2.5518665
79.36221,55.64076,0.40982223,0.47521412,0.24881104,-1.2132633
59.842865,59.89222,-1.1476616,-1.7029983,2.3672771,-0.9266946
116.402725,108.82344,0.863859,-0.23924881,-2.9859583,-2.7778296
50.15695,52.30833,-0.73765814,-0.38131043,-2.644792,-0.29924232
66.993576,66.08447,-0.6820884,-0.65305805,0.15485035,-3.0074174
98.757034,57.738434,-0.64015967,-0.78661907,2.7447753,-1.426528
78.631935,77.70737,-0.05794586,-0.29537377,-1.4624707,0.51408565
65.338455,61.202126,-0.68225783,0.035931032,-2.1971674,1.3225552
77.79253,54.639355,0.16424094,0.63028514,-1.7945038,2.1960063
59.638138,54.032207,-0.62061685,-0.57761264,-0.26814386,-3.131276
224.7817,95.46927,0.44826716,1.0379953,-0.36562723,0.33968425
67.054115,51.844902,0.18564305,-1.253919,0.81642604,-2.1712122
137.00906,64.16721,0.80719626,0.7883164,-2.770081,-1.6899561
94.81678,68.1909,0.21658991,0.42729378,0.909012,-1.3710325
113.676476,64.38863,0.41099277,0.1357019,-1.8253388,-0.00038734137
70.860954,67.76393,0.12761025,0.062351953,-0.6723428,2.4234226
52.49548,53.676743,-0.13920002,-0.4373369,0.665543,-2.3590927
67.62494,66.1001,1.2769072,0.3920442,1.1390343,3.1075494
159.93408,94.66049,0.8673213,1.334969,0.4207903,-0.38569212
73.38813,50.01919,1.4101185,1.0722404,-0.96485853,2.1505203
58.997356,49.406136,-0.6626686,-1.582545,-1.1032671,2.1703293
75.054794,68.6671,1.4627488,0.20852816,-0.38955182,-0.21428391
149.2239,100.35429,0.91002685,1.5998144,-1.2875863,-1.1524707
50.038063,59.17907,2.1647582,1.3525044,1.6259624,-1.5263718
106.1501,78.406136,-1.0546947,-1.8187532,1.3391179,-2.9752154
58.896023,54.659252,0.5591795,0.36937842,-2.6562524,0.5269652
221.66685,92.36783,0.12874602,-0.77902395,-0.77420485,-1.0537682
82.62357,63.739998,1.2402992,1.146204,-1.5825464,1.7927672
98.30289,72.39,1.06458,1.3803279,1.6001308,-2.9195688
63.45537,56.86514,-0.20687187,-0.8106891,0.8439158,-2.6981611
97.67895,86.63133,1.1863488,-0.080940805,2.661885,-2.775187
63.4774,62.30303,-1.067892,-0.68744427,-0.85602486,2.401245
79.0189,55.48478,-0.9144955,-0.80414784,0.8526023,-2.4331102
98.36886,65.132904,-1.2725153,-1.5947348,0.12332912,2.0805502
109.800804,113.315796,0.7088516,-0.2268881,3.1312902,-2.3655508
70.47668,66.44209,-1.0273118,-0.8769738,0.9307725,-2.2896187
143.96742,103.393,-1.8274653,-0.97338545,2.4205322,2.1305382
109.75695,91.62951,1.1589055,1.7114885,2.642267,1.4845654
61.38568,61.960213,0.19318016,-0.29208758,-1.0076954,2.363418
90.39248,81.824135,-0.6882536,0.5165451,-0.38107887,-1.3895158
59.15931,48.52118,0.4678958,-0.118372135,2.335771,-0.9079326
57.932083,51.815483,0.26191992,-0.80236024,2.0905666,-1.0245014
156.9506,81.75125,-0.029903335,0.5829842,-2.5568438,2.987565
56.924904,51.76571,-1.2645712,-0.49981368,1.4977934,-1.5790478
70.29778,69.81473,-1.0966382,-1.6438034,0.20226452,-2.7164812
81.78526,64.09437,-0.9279517,-0.22659507,2.2182903,-2.2220006
205.43832,134.89638,0.1741979,0.45877197,-1.0156385,-0.31327456
62.008842,46.89633,-0.42875153,-1.4293985,-3.0434444,-0.10916197
115.40804,77.13703,-0.8256634,-1.2202938,1.6986812,2.9459531
71.19444,70.56773,-0.67106104,-0.5858004,0.1511724,-2.825551
61.94507,51.550323,0.48316407,-0.24919242,2.945157,-0.085548595
65.602844,48.043808,-0.3281115,-1.5169866,1.7279662,-0.7236673
59.380882,55.896477,-0.4726386,-1.0206794,-0.6512307,2.3952498
71.00289,49.298985,-0.05314431,0.18234658,2.3174508,-1.1561153
98.14519,74.137024,0.13775253,0.6620673,-1.1640406,0.35105988
57.979496,54.435627,0.3499414,0.3999246,2.2848005,-1.8286868
134.09605,110.26275,0.9164474,0.6836393,2.0440607,-3.0205383
130.47374,91.46261,1.0836539,0.79060555,0.83815926,-0.41963154
92.10839,55.706074,1.1025206,1.7569895,-2.1602726,2.775882
98.586525,71.83546,-0.052445285,-0.57056457,-2.6681705,1.8842394
49.686455,44.038647,0.08234317,1.2453852,3.127265,-0.1418248
62.19454,58.903378,0.90777206,0.42292118,1.4595789,-1.7556516
59.853195,51.229664,0.2286323,-0.1813909,0.88460857,-2.2692087
74.985054,71.015045,0.46670234,-0.116051085,2.5868402,-1.2356862
58.80168,56.074493,-0.75684285,-0.38154888,-0.6890762,2.6539953
142.5433,84.00403,0.8272169,0.42710045,0.28259972,-1.1807687
58.815907,58.76659,-0.6813202,-1.5601302,0.06265354,-3.0862398
85.04472,82.53152,0.7194239,0.3910502,1.280139,-2.8602762
113.506325,86.05565,1.0466024,0.25785807,-2.4794462,-2.936129
53.839436,47.37045,-1.7774984,-0.7230648,1.6420441,-1.1398209
222.4767,146.5317,0.0103664715,0.5285977,2.4123023,3.0341666
99.3594,57.48602,0.018629339,-0.44528294,0.29176417,-1.733893
126.63145,100.85676,-1.1735578,-0.6639923,-0.910972,-1.5990971
95.76038,68.25778,1.4359915,0.77240014,-2.8671558,-1.6477042
82.706154,63.420612,1.743172,1.9338471,-1.3022996,0.3524178
64.94743,45.25939,-1.8037093,-1.0137851,0.7705727,2.5270884
145.98012,114.13202,0.5408175,0.20054854,2.2385702,-3.0838273
110.89512,84.13059,0.018788379,0.28024495,2.9066582,1.5095918
53.698322,51.729992,0.33788297,1.3723491,-2.0663834,0.67828304
116.10347,107.67223,0.22177976,-0.16122755,-0.7115056,-2.10666
54.0755,53.134132,0.25969964,-1.0307435,2.4236908,-0.7776608
67.69536,66.41892,0.5114347,0.775699,2.1810906,-0.37440938
57.101208,61.232418,0.7983134,-0.52592474,-2.3520083,1.3827443
64.97539,65.57446,0.655416,0.70730627,-1.5474893,1.6875929
83.04264,61.269203,0.0993156,0.590667,-3.059385,-1.6889127
77.65438,52.313484,0.9084792,-0.31820765,0.9836081,-1.2639878
66.57553,51.245052,0.28577167,-0.3573764,-2.0877795,1.3925834
61.384823,51.779842,0.7474415,1.5021319,1.7305386,-1.4148799
126.95463,126.32092,-1.6931224,-1.2375165,-1.5520289,-2.431376
63.95547,54.592297,-1.9826112,-1.9484547,-1.3670045,2.6737099
88.64366,53.154232,1.2437645,1.7073877,-1.3576248,0.9043756
181.50264,131.52736,-0.04766442,0.0668623,0.6303467,1.6872149
221.60895,162.20581,1.3183613,0.941015,-0.7605665,-1.2881886
58.39387,52.244625,0.67485577,1.250708,-2.8598185,0.6049537
124.539406,100.06849,1.6264994,1.0424963,-0.7292798,0.0034722835
56.6466,51.66305,-0.41486818,-0.73478544,2.5669274,-0.72240555
87.6087,56.589672,-0.0171891,-1.3055893,-0.5718769,0.6357302
111.21893,103.309166,1.332195,0.24239719,2.3728933,1.8337268
119.24515,61.743507,-0.71713996,-1.2265462,1.71103,0.72599286
56.079468,57.719006,-0.11413768,-0.6007847,-2.7141004,0.5844534
213.86066,136.68604,-1.3254378,-1.7803025,-1.6350043,-2.2342887
148.52972,79.02431,1.3899672,1.0242336,1.9575723,-2.8031678
49.8095,46.505436,0.96140844,1.825627,3.0892985,-0.4340891
72.06931,54.126133,-1.1313003,-0.11346792,-0.96091235,2.5438616
55.903736,44.755047,-1.1642524,0.18674628,-1.1414273,1.64991
286.83917,64.02337,-0.73383766,-0.15023269,-1.2621683,-0.933098
55.676544,47.440796,0.89644843,0.1706506,0.7081921,-2.7362928
73.91298,53.000565,1.2532151,0.00477884,-0.16875425,2.5865097
156.96016,80.291084,1.002998,0.85992074,-1.928769,-0.88407326
120.88818,76.56471,0.30452955,0.10757862,-1.2766213,-0.18575644
56.36156,52.927456,-0.27151746,-0.01615413,-2.7412121,0.37884113
56.24377,63.509937,1.2674123,1.7245774,-0.605539,2.7241087
190.12813,138.79907,0.18846399,-0.20784125,-0.061666667,0.6864067
72.847046,59.88065,-1.1608738,-0.85471165,-2.156164,0.970687
58.609383,55.643497,-0.53878444,0.2761828,-2.2387319,0.7110587
80.11901,68.44304,-0.7877588,-1.039329,1.5843168,-2.328161
83.53613,57.766415,-1.8652086,-1.5542805,0.6699997,2.3103514
67.608475,47.101555,0.7237144,0.9264337,-1.979425,1.3408737
237.20972,110.2884,-1.1704795,-0.8716755,-3.064607,2.5901098
77.94808,72.09423,-1.5382705,-0.18066962,2.9179242,-2.9215412
54.839165,47.872707,0.7888949,1.1276844,2.2307491,-0.9198219
65.15647,55.85244,0.46006334,0.069061846,1.4312242,-1.5912495
96.18851,68.09434,0.7824955,-0.4244306,-2.308631,-2.3574042
83.99289,50.286507,-0.6175726,-0.24731976,-1.633889,1.9462141
70.634026,64.72808,-0.44128227,-0.68893695,0.53560466,-2.8487368
140.58992,156.51146,0.46544334,0.50661093,2.977704,-2.5188756
144.45975,122.66285,0.61226577,0.27287358,2.3260345,-2.950863
65.293564,63.541615,0.87821865,1.3758782,2.4633257,-0.7536308
125.77281,90.51313,-0.5882748,0.07657808,2.613524,1.933648
99.14185,64.71397,-0.5672049,-0.97897315,2.0297785,-2.3003798
57.165817,62.098225,-1.6529392,-1.3651396,-2.4952123,1.8571079
253.07027,153.32504,-0.4009119,-0.66694593,-1.0347311,-0.39916804
72.23401,57.230663,0.31688714,0.7611507,2.0217834,0.3729586
110.710464,89.26906,-1.799403,-1.0386105,0.72360724,1.6305923
244.44577,169.89348,0.119895816,0.7339726,0.60393506,0.39609632
117.79124,60.327435,-0.17341854,-0.21079704,1.107668,-0.71574455
64.08174,70.09376,0.3154935,0.7938498,0.7675308,-2.212352
74.585236,57.335308,0.16389276,-0.34688225,3.1268966,-0.6912293
141.82579,56.739773,-0.010144529,-0.3584069,2.9442017,-1.6295298
63.126846,48.769596,-0.3402152,-1.3047333,2.2554655,-1.1214869
53.938004,50.209297,-0.08287964,-1.2624364,3.0553489,0.7450769
54.70741,52.964783,-0.5392448,-1.4439161,0.5900589,-2.6028955
115.568726,48.39942,1.099215,1.03607,2.0684557,-0.39694902
53.378353,50.858852,0.6888019,0.3416424,3.0077457,-0.13880022
47.63702,49.33363,1.1249063,1.4430898,-0.84165126,2.4902015
123.055176,99.40799,-0.4948641,-0.7501227,-2.2352102,-2.9814353
109.096596,65.64382,0.39100662,-0.74216944,-2.713789,-1.4722115
54.004276,54.464867,-0.95686966,-1.0680076,2.336118,-0.5260257
114.42392,107.625626,0.04309646,-0.9421529,-1.2308218,-1.9733133
88.26819,79.80564,0.8340088,0.8405509,-1.036928,-2.542258
75.30766,61.731167,-0.8357917,-1.1175764,1.6713248,0.13054225
62.122818,62.893147,1.1715976,0.54331225,-1.551682,3.043802
76.0107,51.961258,-0.5679891,-1.4389414,2.6192312,0.20477827
97.464935,50.531082,-0.9372277,-1.6966414,-1.0066429,1.0494848
114.729385,106.03834,-0.2719373,0.29988334,2.3801312,-2.5625064
60.29903,52.179924,-1.8247837,-2.0423098,-1.699881,1.2523408
129.89935,93.96403,-0.4944184,0.33604825,-2.432153,-2.1810646
55.390858,51.11827,-0.5317376,0.48803484,-1.9275168,1.3424445
160.26584,127.33658,0.8826835,1.555331,3.1069696,-2.654608
53.511093,52.953747,0.08665771,0.34515947,-0.8215237,1.8945779
164.8084,118.408585,-1.1411898,-1.7815421,-0.03158813,0.23417757
86.014015,52.64608,-0.74290866,-0.03283982,1.4719427,-0.70732176
101.728775,64.95044,-0.34100062,0.28393552,-0.5277823,1.0398407
61.70236,64.09544,-0.9730972,-0.95368224,1.2007548,-1.0974993
85.752205,73.78366,-0.060473774,1.0099,-0.9528686,-2.2040377
120.77211,120.75834,-0.6336042,-1.1728808,-1.9678049,-1.353401
66.23348,52.14719,-0.6943885,-0.74955523,-2.7746553,0.08227638
119.18685,112.65409,-1.7359315,-2.0505505,2.2573338,1.4828753
142.26445,91.64517,-0.7224544,-0.94186115,1.5885277,-2.972108
71.21397,63.086872,-0.60620016,-0.5022047,-0.77483803,2.8982918
46.331146,44.30058,0.41215166,0.45778555,-0.5285164,2.742091
64.69474,53.21536,-0.920054,-0.47304013,-2.4008193,1.4002485
129.71014,79.460144,-0.771882,-0.79027957,1.2875928,-0.17807035
70.99198,56.65654,-1.4541389,-1.4601817,-3.1042724,-0.2890128
107.861145,66.6901,-0.6475361,-1.4970002,-0.49056324,0.7407835
64.14835,63.031105,0.9242468,0.105053246,3.0728538,0.995896
61.68844,55.112885,1.5877066,1.6216159,2.4307945,-0.64222926
70.09622,60.00068,-0.9051742,-0.90162516,0.018994624,2.9016964
116.38457,95.5113,-0.07935863,-0.813777,1.8830678,-2.9281135
100.66892,63.86325,-0.89610916,-0.4690589,-0.39581978,-2.2972834
79.90904,52.85714,0.105723344,0.41731295,-2.6239572,-0.06938554
86.03934,87.95139,1.1520722,0.31990677,-1.9233847,3.0256894
52.345345,57.991024,-0.98340666,-1.6247725,2.051606,-1.4252198
84.52183,62.332016,-0.29771775,-0.8793063,1.2900114,3.0545661
151.37576,92.250786,-0.5756504,-0.17924075,2.5790093,2.0043771
52.59948,48.152443,0.024325741,-0.6372571,1.5973209,-1.7428143
72.60992,58.442028,0.27430883,0.62939537,-2.914458,0.7008305
150.62724,83.64897,-0.3826975,-0.247484,1.1401281,2.2026844
59.894505,54.27301,1.4891706,0.84289825,1.1450112,-2.0837622
67.55553,73.732346,-1.3878543,-1.1710802,2.4269333,-1.4442601
93.435585,70.72984,0.9375167,0.4402816,-0.8481803,0.3184394
81.16687,90.86666,-1.9474185,-1.7709184,-2.1101904,-0.5688152
57.012154,45.862328,-0.27204585,-1.0559894,-0.892777,1.3347251
168.32071,108.33123,1.23668,1.2705224,2.488702,1.5604305
78.94087,66.99235,-0.64795583,-0.20392787,-0.9989342,2.1481054
68.76839,56.204456,1.2512678,0.5080984,0.028676562,-3.0141401
122.75125,107.841965,0.4726321,0.50217813,0.7054902,2.050397
55.912003,57.346962,0.20881957,0.35168287,0.6872457,-2.5914154
69.347664,53.807568,-0.31429732,0.44854945,1.9074321,-0.3932253
54.7588,42.716274,-0.02307625,-1.0742186,-2.5704057,2.2716837
59.92549,56.407856,1.0415465,0.24437195,-2.8732975,0.1553511
218.46355,204.32465,1.0737777,1.0339643,2.4818418,3.0528018
120.665405,84.0338,1.2024592,1.8808502,2.8255453,-2.518533
61.5478,56.41712,-0.51665795,-0.342735,-2.1923735,1.037717
60.448006,68.49567,-1.4765462,-1.5871294,2.1052268,-1.155654
116.15461,77.35552,0.3235866,-0.7773936,-1.9240831,-1.4652551
178.06938,73.083084,0.79599565,-0.12871031,-2.16744,-1.5831634
62.139347,51.891518,1.227396,0.12734762,-0.67153966,2.5783567
76.68518,56.129368,-1.88121,-1.0785534,0.9071326,2.9922678
82.58134,63.854267,0.2550274,-0.13064995,1.05865,-1.1017125
115.61109,78.40656,-0.5917845,-0.2633898,2.400474,0.95814866
72.21796,61.93748,0.5446448,1.0313995,-2.4114351,1.4972476
49.800823,50.58573,0.23474437,0.11048627,-1.2316056,2.6868112
77.87771,53.528088,-0.10040719,-0.51802635,1.9856029,-1.2423121
64.9588,57.68106,-0.59358406,-0.66768324,1.0972667,-2.0244346
249.18613,73.954834,-1.5536109,-0.6573712,1.7346562,2.127255
49.340122,44.895805,0.33493227,-0.3116551,1.0121949,-1.9989691
185.37694,70.48495,-0.41030863,0.0275308,2.4758205,-2.8084745
80.54738,59.676456,1.0060637,1.4831682,-0.94998384,-2.6699035
182.26787,89.26154,0.86077285,1.6848814,0.38387054,0.42956957
146.96889,83.96553,0.5204379,0.33153677,2.756882,1.887717
60.377075,61.94514,-0.41782314,-0.8440207,0.9980796,-2.2642932
57.80741,54.046364,-1.9064207,-0.7712449,2.144708,-1.1329627
74.67562,52.667053,1.4858629,0.5595912,-0.8373912,0.8721681
277.82428,85.385506,1.4847023,1.3608156,1.9712433,1.137384
110.97716,84.31024,0.9762093,1.5319331,2.4468122,-2.6909418
44.592575,44.11696,0.073462315,-0.1530105,-1.1044773,2.2209828
78.88289,65.91149,-0.24573234,-0.044375796,-1.3267854,1.5537965
152.00902,78.19445,-0.89545333,-0.8346028,-0.7552076,-1.878537
104.52262,73.66743,-0.39219737,-1.081512,-0.1974457,-1.525098
128.5186,117.28129,0.15631978,0.15094607,-2.2713017,3.0468032
49.848045,50.835537,-0.55891037,-0.7056695,-2.7625632,0.34471324
316.36774,78.712135,-1.5129368,-0.7838403,-2.319803,-1.7801683
72.974335,49.236496,0.30838287,-0.33758777,-1.5017521,1.3989894
85.39272,63.03672,1.4322871,0.15980017,-0.02908576,0.99442333
155.75989,49.923412,-0.3503737,0.94176817,0.8191786,0.15450856
69.98523,61.09753,1.3584898,1.6555722,-1.5204448,2.150228
176.0584,132.452,-0.5764025,-0.00018075395,0.23443781,0.9141691
82.06441,61.69298,-1.0617807,-0.7436603,-1.0961537,2.332231
88.301636,52.938908,-0.50042796,-1.1472667,2.785784,-0.7942402
72.03929,52.135796,-0.6533152,-2.128938,1.8810736,0.7209796
85.81945,49.49421,0.5697353,0.22916424,2.985931,0.89668936
62.210102,57.896606,1.8037093,1.5028311,-2.5340395,1.0691763
74.40657,50.240677,0.4102806,-0.059135824,1.4250425,-2.1542733
140.1158,100.560326,-0.45190763,-0.6019157,-2.782709,-1.9262394
59.83822,54.575706,0.9603348,1.3525872,2.8481452,-0.94077605
165.16534,95.688,0.08969785,-0.8366465,1.2758104,1.81336
133.9195,68.512405,-0.34344012,-0.04039255,1.9728558,0.9466197
67.57051,59.05749,-1.6956013,-0.93677676,-0.21655816,2.910723
63.41214,54.501484,0.21343763,0.76154274,1.9967238,-1.0285484
59.93971,56.94928,0.38327226,1.5338154,2.0496893,-1.0880703
173.28717,131.10374,0.59105986,0.37688023,0.081399426,-1.0456125
60.354256,56.38191,-0.9221623,-0.044735156,2.508103,0.42216188
76.19666,61.081955,0.44704992,0.7756216,-2.737462,2.012873
103.194725,63.116367,0.84402144,1.867872,2.2122197,3.0841477
117.37222,102.90196,-0.3929515,-1.3387562,2.3198383,2.5133746
126.15621,73.34118,-1.4275312,-1.6328956,1.6752391,3.0644011
113.91359,101.17069,0.9934667,0.46216208,0.2952554,1.4799922
61.281414,49.7196,-0.91573244,-0.33149436,-2.067967,1.2543203
54.21217,55.861164,0.29309636,0.48605198,0.8417068,-2.4236312
83.71539,70.60523,0.55727434,0.15810065,-2.3338783,1.6352309
56.87898,53.68238,0.3980215,-0.271695,0.6024043,-2.6842804
89.524,77.24818,1.6182393,1.0479846,-2.4461958,-0.96434516
62.770027,65.38675,1.3171395,1.6738212,-0.4569955,2.6325312
75.65688,76.69915,1.2343353,0.44660383,-0.5513141,1.4025688
68.57575,63.883038,1.27955,0.5645632,-3.0303872,0.059206672
64.21082,66.677216,-1.0392922,-0.80499065,0.10000259,-3.08225
129.74832,68.094864,0.45812085,-0.16736759,-2.086341,-0.7187135
64.88029,57.95558,1.0686216,1.8473059,2.640835,-1.4377247
169.41919,77.04711,0.7757073,0.22255762,3.043431,-2.2322824
57.02387,52.403603,1.1381893,0.041936073,2.0095987,-0.90183175
54.722614,59.527172,1.4592533,0.82823646,-0.1736471,-2.6871972
83.49734,47.71941,-0.6982392,-2.1208165,-0.17446814,0.28708357
82.24997,65.17237,0.61720693,0.10461069,-1.1458349,3.0951812
109.241684,102.5904,0.098776855,0.10670007,2.91528,1.8924232
73.35054,58.524677,-0.66921425,-0.4822716,1.3966289,-1.8171289
51.134205,56.349392,-1.572451,-0.7003872,2.5413485,0.035396516
92.95046,60.780186,0.2875444,0.083680466,1.0433396,-0.66676104
65.24439,53.718365,0.2415827,0.24200292,-2.9644825,0.1383049
58.95637,61.06838,1.1099583,1.2960275,-0.048158158,-2.397161
58.021626,57.374805,-0.40697074,-0.42109036,0.009079675,-3.098958
57.43387,59.101467,-0.905274,-0.89010525,-1.0918115,1.7077357
76.552315,65.3817,-1.2910078,-1.0330198,0.2912884,-2.0343096
230.84053,101.96054,0.854585,1.4826409,2.115262,2.567693
82.42467,55.14816,0.58393127,-0.9314643,-3.113478,-1.691383
121.72879,99.28092,1.0836303,0.98528033,1.2722179,2.3654428
62.049828,60.43057,0.40494752,0.6800852,2.6298428,-0.534137
74.20829,64.20288,-0.3099591,-0.73104113,0.8177552,-2.4478042
72.744354,72.85922,-0.6448632,0.600065,-2.480703,-2.6337898
84.04873,55.805195,0.65546453,-0.77609354,1.9923122,1.251959
61.85458,50.558865,0.098472364,0.82842875,-1.535214,1.5615234
59.407005,58.68328,0.2660376,-0.36264187,2.245472,-0.88575804
113.948555,100.86105,-1.1700804,-0.36811498,-2.7318244,-3.0178397
69.62439,65.43258,-1.0253088,-1.1542307,2.4744527,-0.10951467
67.935356,62.1334,-0.101479866,0.61023533,-2.6559136,2.0494359
78.4849,56.07571,-1.6013416,-1.0456192,2.213563,0.13003302
64.61599,50.997364,-0.36141136,-0.76038826,-2.4360197,0.72553056
63.87377,56.90609,0.5411732,-0.0723291,-2.5547292,0.83646005
60.79588,57.087563,-1.0132655,-1.2479695,-2.7895882,0.3357144
167.12967,65.939896,-0.5986799,0.3363598,-2.7930903,-2.6662169
73.22695,58.52216,0.8129997,0.05975052,1.9488174,-1.9299483
88.295586,59.806637,-0.51095873,-0.26286793,2.5765607,-1.1715511
65.64708,62.219482,-0.5737725,-0.23023194,-0.21773948,2.7052662
53.43665,51.4035,0.016422236,0.6186758,2.3352044,-0.9570687
69.44961,64.66826,-1.0581799,-0.4516424,-1.458234,1.1553203
92.59973,71.15305,0.4774137,-0.36793005,-1.2664948,0.046781436
103.99194,74.87268,-0.7121103,-0.8983643,0.99916816,2.3223236
156.02039,63.435978,0.8060443,1.4977407,-0.6820151,0.30167532
65.90066,66.51654,-1.5911648,-1.2968321,0.16505195,-3.111466
82.6109,54.58747,-0.3190257,0.71788275,-1.9276624,3.0364568
48.684696,50.261246,-0.4425097,0.45935506,2.6750185,-0.49604976
75.14477,46.436512,1.0616282,0.47813007,0.104119025,2.6278975
49.438274,48.563805,0.6118967,0.63998383,-1.2528337,1.9218649
68.42309,56.266243,-0.1712947,0.5341707,1.8335629,-0.25411105
